,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
338,2,Derby County,6,FW,0.81,9,0.27,670,0.27,29,0.00,,0,0.27,42,,7,0,nl NED,0,0.27,0,0,16,Ron Willems
339,2,Southampton,9,FW,1.26,8,0.42,642,0.28,25,0.00,,0,0.28,43,,7,1,eng ENG,0,0.42,0,0,15,Gordon Watson
340,1,Nottingham Forest,7,FW,1.00,8,0.29,631,0.14,25,0.14,,1,0.14,49,,5,1,eng ENG,0,0.29,0,0,13,Jason Lee
341,0,West Ham United,0,DF,0.00,0,0.00,630,0.00,24,0.14,,1,0.00,90,,7,0,eng ENG,0,0.00,0,0,7,Richard Hall
342,0,Middlesbrough,0,GK,0.00,0,0.00,630,0.00,23,0.00,,0,0.00,90,,7,0,au AUS,0,0.00,0,0,7,Mark Schwarzer
343,0,Leicester City,0,GK,0.00,0,0.00,630,0.00,33,0.00,,0,0.00,90,,7,0,eng ENG,0,0.00,0,0,7,Kevin Poole
344,0,West Ham United,1,MF,0.14,0,0.14,628,0.00,22,0.00,,0,0.00,90,,7,1,nir NIR,0,0.14,0,0,7,Steve Lomas
345,0,Derby County,3,FW,0.44,9,0.00,618,0.00,28,0.15,,1,0.00,44,,5,0,eng ENG,0,0.00,0,0,14,Marco Gabbiadini
346,1,Tottenham Hotspur,2,DF,0.29,0,0.15,612,0.15,25,0.29,,1,0.15,77,,8,0,ch SUI,0,0.15,1,0,8,Ramon Vega
347,2,West Ham United,6,FW,0.89,5,0.44,609,0.30,26,0.00,,0,0.30,55,,6,1,ro ROU,0,0.44,0,0,11,Florin Răducioiu
348,1,Sunderland,2,"MF,FW",0.30,0,0.30,607,0.15,35,0.00,,0,0.15,87,,7,1,eng ENG,0,0.30,0,0,7,Chris Waddle
349,0,Arsenal,2,"MF,DF",0.31,4,0.15,587,0.00,30,0.31,,2,0.00,53,,7,1,fr FRA,0,0.15,0,0,11,Rémi Garde
350,0,Chelsea,2,MF,0.31,6,0.00,584,0.00,17,0.15,,1,0.00,49,,6,0,eng ENG,0,0.00,0,0,12,Jody Morris
351,1,Blackburn Rovers,4,MF,0.62,5,0.46,584,0.15,22,0.46,,3,0.15,45,,8,2,eng ENG,0,0.46,0,0,13,Graham Fenton
352,0,Everton,0,MF,0.00,0,0.00,574,0.00,26,0.31,,2,0.00,82,,7,0,eng ENG,0,0.00,0,0,7,John Ebbrell
353,1,Blackburn Rovers,8,FW,1.28,5,0.80,564,0.16,27,0.00,,0,0.16,51,,6,4,dk DEN,0,0.80,0,0,11,Per Pedersen
354,0,Derby County,0,DF,0.00,4,0.00,564,0.00,21,0.16,,1,0.00,56,,6,0,eng ENG,0,0.00,0,0,10,Matt Carbon
355,0,Liverpool,0,DF,0.00,2,0.00,564,0.00,24,0.00,,0,0.00,81,,5,0,eng ENG,0,0.00,0,0,7,Steve Harkness
356,0,Arsenal,2,"MF,DF",0.33,9,0.16,546,0.00,26,0.16,,1,0.00,39,,5,1,nir NIR,0,0.16,0,0,14,Steve Morrow
357,1,Leeds United,5,MF,0.82,3,0.16,546,0.16,21,0.33,,2,0.16,55,,7,0,eng ENG,0,0.16,0,0,10,Andy Couzens
358,0,West Ham United,3,"FW,MF",0.50,5,0.17,544,0.00,30,0.00,,0,0.00,60,,4,1,pt POR,0,0.17,0,0,9,Paulo Futre
359,0,Everton,0,DF,0.00,2,0.00,542,0.00,16,0.33,,2,0.00,77,,5,0,ie IRL,0,0.00,0,0,7,Richard Dunne
360,0,West Ham United,5,FW,0.84,1,0.17,536,0.00,31,0.34,,2,0.00,77,,6,1,eng ENG,0,0.17,0,0,7,Mike Newell
361,3,Aston Villa,12,FW,2.03,3,0.51,533,0.51,21,0.00,,0,0.51,36,,12,0,eng ENG,0,0.51,0,0,15,Julian Joachim
362,0,Nottingham Forest,0,DF,0.00,0,0.00,533,0.00,22,0.34,,2,0.00,76,,7,0,eng ENG,0,0.00,0,0,7,Steve Blatherwick
363,0,Arsenal,2,DF,0.34,2,0.17,533,0.00,23,0.17,,1,0.00,67,,6,1,sco SCO,0,0.17,0,0,8,Scott Marshall
364,0,Wimbledon,1,DF,0.17,0,0.00,525,0.00,21,0.17,,1,0.00,88,,6,0,sco SCO,0,0.00,0,0,6,Duncan Jupp
365,0,Blackburn Rovers,4,"FW,MF",0.69,5,0.17,522,0.00,28,0.00,,0,0.00,40,,8,1,eng ENG,0,0.17,0,0,13,Stuart Ripley
366,1,Wimbledon,7,FW,1.22,7,0.17,517,0.17,25,0.00,,0,0.17,40,,6,0,ie IRL,0,0.17,0,0,13,Jon Goodman
367,0,Leeds United,4,FW,0.70,1,0.00,515,0.00,30,0.17,,1,0.00,74,,6,0,gh GHA,0,0.00,0,0,7,Tony Yeboah
368,2,Blackburn Rovers,5,"DF,MF",0.91,6,0.36,496,0.36,26,0.18,,1,0.36,45,,5,0,eng ENG,0,0.36,0,0,11,Paul Warhurst
369,0,Leicester City,0,DF,0.00,1,0.00,493,0.00,32,0.37,,2,0.00,70,,6,0,nir NIR,0,0.00,0,0,7,Colin Hill
370,0,Leeds United,4,FW,0.75,1,0.00,478,0.00,34,0.00,,0,0.00,80,,5,0,eng ENG,0,0.00,0,0,6,Mark Hateley
371,0,Leicester City,1,MF,0.19,6,0.00,469,0.00,18,0.00,,0,0.00,47,,4,0,sco SCO,0,0.00,0,0,10,Stuart Campbell
372,0,Aston Villa,2,DF,0.38,3,0.00,468,0.00,18,0.19,,1,0.00,67,,4,0,wal WAL,0,0.00,0,0,7,David Hughes
373,1,Southampton,2,MF,0.39,4,0.20,461,0.20,24,0.20,,1,0.20,58,,4,0,eng ENG,0,0.20,0,0,8,Neil Heaney
374,0,Blackburn Rovers,0,DF,0.00,2,0.00,457,0.00,31,0.00,,0,0.00,65,,5,0,eng ENG,0,0.00,0,0,7,Nicky Marker
375,2,Wimbledon,4,"FW,MF",0.79,3,0.40,455,0.40,19,0.00,,0,0.40,65,,4,0,jm JAM,0,0.40,0,0,7,Jason Euell
376,0,West Ham United,1,FW,0.20,3,0.00,451,0.00,26,0.00,,0,0.00,56,,5,0,eng ENG,0,0.00,0,0,8,Steve Jones
377,0,Middlesbrough,0,DF,0.00,0,0.00,450,0.00,24,0.20,,1,0.00,90,,5,0,eng ENG,0,0.00,0,0,5,Craig Liddle
378,0,Chelsea,0,GK,0.00,0,0.00,450,0.00,27,0.00,,0,0.00,90,,5,0,"ru RUS,su URS",0,0.00,0,0,5,Dmitri Kharine
379,0,Leicester City,1,MF,0.20,2,0.00,444,0.00,22,0.00,,0,0.00,63,,5,0,eng ENG,0,0.00,0,0,7,Junior Lewis
380,0,Leicester City,3,MF,0.62,13,0.21,435,0.00,26,0.21,,1,0.00,22,,7,1,jm JAM,0,0.21,0,0,20,Jamie Lawrence
381,0,Sheffield Wednesday,2,"DF,MF",0.42,1,0.00,427,0.00,20,0.00,,0,0.00,71,,5,0,eng ENG,0,0.00,0,0,6,Lee Briscoe
382,0,Everton,0,GK,0.00,1,0.00,425,0.00,23,0.00,,0,0.00,85,,4,0,eng ENG,0,0.00,0,0,5,Paul Gerrard
383,0,Everton,5,FW,1.08,6,0.00,417,0.00,31,0.43,,2,0.00,42,,4,0,eng ENG,0,0.00,0,0,10,Paul Rideout
384,0,Everton,1,DF,0.22,4,0.00,414,0.00,28,0.00,,0,0.00,52,,4,0,ch SUI,0,0.00,0,0,8,Marc Hottiger
385,1,Wimbledon,1,MF,0.22,2,0.22,409,0.22,23,0.00,,0,0.22,68,,4,0,eng ENG,0,0.22,0,0,6,Stewart Castledine
386,1,Wimbledon,6,FW,1.32,10,0.44,408,0.22,37,0.66,,3,0.22,31,,3,1,eng ENG,0,0.44,0,0,13,Mick Harford
387,1,Wimbledon,2,FW,0.45,7,0.23,396,0.23,29,0.23,,1,0.23,36,,4,0,eng ENG,0,0.23,0,0,11,Andy Clarke
388,1,Leicester City,3,FW,0.70,3,0.23,383,0.23,26,0.00,,0,0.23,48,,5,0,eng ENG,0,0.23,0,0,8,Mark Robins
389,0,Southampton,2,DF,0.47,4,0.00,379,0.00,21,0.00,,0,0.00,54,,3,0,eng ENG,0,0.00,0,0,7,Matthew Robinson
390,0,Leeds United,2,FW,0.48,2,0.00,373,0.00,22,0.00,,0,0.00,62,,4,0,sco SCO,0,0.00,0,0,6,Derek Lilley
391,1,Middlesbrough,2,DF,0.48,2,0.24,372,0.24,27,0.00,,0,0.24,62,,4,0,"cs TCH,sk SVK",0,0.24,0,0,6,Vladimír Kinder
392,0,Nottingham Forest,0,MF,0.00,1,0.00,371,0.00,23,0.49,,2,0.00,74,,4,0,sco SCO,0,0.00,0,0,5,Brian O'Neil
393,0,Blackburn Rovers,1,DF,0.25,1,0.00,367,0.00,22,0.00,,0,0.00,73,,4,0,eng ENG,0,0.00,0,0,5,Gary Croft
394,0,Southampton,0,GK,0.00,0,0.00,360,0.00,36,0.00,,0,0.00,90,,4,0,eng ENG,0,0.00,0,0,4,Chris Woods
395,0,Nottingham Forest,0,"GK,FW",0.00,0,0.00,360,0.00,25,0.00,,0,0.00,90,,4,0,nir NIR,0,0.00,0,0,4,Alan Fettis
396,0,Derby County,0,GK,0.00,0,0.00,360,0.00,24,0.00,,0,0.00,90,,4,0,ee EST,0,0.00,0,0,4,Mart Poom
397,0,Nottingham Forest,2,MF,0.51,0,0.00,352,0.00,24,0.51,,2,0.00,70,,5,0,eng ENG,0,0.00,0,0,5,Steve Stone
398,0,West Ham United,5,MF,1.36,10,0.00,332,0.00,18,0.27,,1,0.00,26,,3,0,eng ENG,0,0.00,0,0,13,Frank Lampard
399,0,Chelsea,0,DF,0.00,2,0.00,321,0.00,21,0.00,,0,0.00,64,,3,0,eng ENG,0,0.00,0,0,5,Danny Granville
400,0,Coventry City,1,MF,0.28,6,0.28,321,0.00,39,0.28,,1,0.00,36,,3,1,sco SCO,0,0.28,0,0,9,Gordon Strachan
401,2,Derby County,8,MF,2.32,19,0.58,311,0.58,26,0.00,,0,0.58,16,,0,0,jm JAM,0,0.58,0,0,19,Fitzroy Simpson
402,1,Sunderland,2,MF,0.59,2,0.29,307,0.29,22,0.00,,0,0.29,51,,4,0,sco SCO,0,0.29,0,0,6,Allan Johnston
403,0,Chelsea,3,FW,0.89,3,0.00,302,0.00,19,0.00,,0,0.00,38,,5,0,eng ENG,0,0.00,0,0,8,Mark Nicholls
404,0,Southampton,0,GK,0.00,0,0.00,270,0.00,21,0.00,,0,0.00,90,,3,0,,0,0.00,0,0,3,Neil Moss
405,0,Derby County,0,GK,0.00,0,0.00,270,0.00,29,0.00,,0,0.00,90,,3,0,eng ENG,0,0.00,0,0,3,Martin Taylor
406,0,Southampton,0,DF,0.00,6,0.00,262,0.00,21,0.00,,0,0.00,33,,2,0,eng ENG,0,0.00,0,0,8,Graham Potter
407,0,Tottenham Hotspur,0,DF,0.00,7,0.00,258,0.00,23,0.70,,2,0.00,29,,2,0,eng ENG,0,0.00,0,0,9,Stuart Nethercott
408,0,Wimbledon,0,GK,0.00,1,0.00,240,0.00,27,0.00,,0,0.00,80,,2,0,eng ENG,0,0.00,0,0,3,Paul Heald
409,2,Sheffield Wednesday,3,FW,1.16,3,0.78,232,0.78,26,0.00,,0,0.78,46,,2,0,eng ENG,0,0.78,0,0,5,O'Neill Donaldson
410,1,Derby County,4,FW,1.55,3,0.78,232,0.39,20,0.00,,0,0.39,46,,2,1,cr CRC,0,0.78,0,0,5,Paulo Wanchope
411,1,Middlesbrough,3,FW,1.26,3,0.42,214,0.42,29,0.00,,0,0.42,43,,2,0,no NOR,0,0.42,0,0,5,Jan Åge Fjørtoft
412,2,Arsenal,3,"MF,FW",1.30,7,0.87,207,0.87,22,0.00,,0,0.87,26,,1,0,eng ENG,0,0.87,0,0,8,Paul Shaw
413,0,Everton,0,DF,0.00,3,0.00,200,0.00,16,0.45,,1,0.00,40,,2,0,eng ENG,0,0.00,0,0,5,Michael Ball
414,0,Manchester United,0,GK,0.00,0,0.00,180,0.00,33,0.00,,0,0.00,90,,2,0,nl NED,0,0.00,0,0,2,Raimond van der Gouw
415,0,Blackburn Rovers,0,GK,0.00,0,0.00,180,0.00,20,0.00,,0,0.00,90,,2,0,ie IRL,0,0.00,0,0,2,Shay Given
416,0,Tottenham Hotspur,0,GK,0.00,1,0.00,180,0.00,18,0.00,,0,0.00,90,,1,0,no NOR,0,0.00,0,0,2,Espen Baardsen
417,0,Southampton,1,FW,0.51,5,0.00,175,0.00,18,0.00,,0,0.00,29,,1,0,eng ENG,0,0.00,0,0,6,Steve Basham
418,0,Southampton,0,MF,0.00,5,0.55,163,0.00,23,0.55,,1,0.00,27,,1,1,eng ENG,0,0.55,0,0,6,David Hughes
419,0,Leeds United,3,FW,1.68,6,0.56,161,0.00,18,0.00,,0,0.00,23,,1,1,sco SCO,0,0.56,0,0,7,Andy Gray
420,0,West Ham United,0,GK,0.00,1,0.00,135,0.00,38,0.00,,0,0.00,68,,1,0,eng ENG,0,0.00,0,0,2,Les Sealey
421,0,Nottingham Forest,1,"MF,FW",0.67,4,0.00,135,0.00,19,0.00,,0,0.00,27,,1,0,eng ENG,0,0.00,0,0,5,Ian Thomas-Moore
422,0,West Ham United,0,GK,0.00,0,0.00,90,0.00,25,0.00,,0,0.00,90,,1,0,au AUS,0,0.00,0,0,1,Steve Mautone
423,0,Chelsea,0,GK,0.00,0,0.00,90,0.00,22,0.00,,0,0.00,90,,1,0,ie IRL,0,0.00,0,0,1,Nick Colgan
424,0,Leeds United,0,GK,0.00,0,0.00,90,0.00,28,0.00,,0,0.00,90,,1,0,,0,0.00,0,0,1,Mark Beeney
425,0,Liverpool,1,"MF,DF",1.00,5,0.00,90,0.00,20,0.00,,0,0.00,18,,0,0,ie IRL,0,0.00,0,0,5,Mark Kennedy
426,0,Nottingham Forest,0,GK,0.00,0,0.00,90,0.00,32,0.00,,0,0.00,90,,1,0,nir NIR,0,0.00,0,0,1,Tommy Wright
427,0,Arsenal,0,GK,0.00,0,0.00,90,0.00,24,0.00,,0,0.00,90,,1,0,eng ENG,0,0.00,0,0,1,Lee Harper
428,0,Coventry City,0,FW,0.00,4,0.00,44,0.00,18,0.00,,0,0.00,9,,1,0,eng ENG,0,0.00,0,0,5,Andy Ducros
429,0,Nottingham Forest,1,FW,2.25,5,0.00,40,0.00,21,0.00,,0,0.00,8,,0,0,eng ENG,0,0.00,0,0,5,Paul McGregor
